,Unnamed: 0,hourBeginning,Actual_MW,zone,zone_short,load_type,zone_loadtype,WT_Fcst_MW,QA_Fcst_MW
9445,9445,2021-02-04 15:00:00-05:00,573.612,4004,CT,CI,CT_CI,856.54,640.227321915212
9446,9446,2021-02-04 12:00:00-05:00,607.3,4004,CT,CI,CT_CI,874.13,664.61028469221
9447,9447,2021-02-04 11:00:00-05:00,613.125,4004,CT,CI,CT_CI,856.69,667.5187904307401
9448,9448,2021-02-04 10:00:00-05:00,609.362,4004,CT,CI,CT_CI,832.18,660.4278902895189
9449,9449,2021-02-04 09:00:00-05:00,609.618,4004,CT,CI,CT_CI,822.99,635.8437798562541
9450,9450,2021-02-04 08:00:00-05:00,599.556,4004,CT,CI,CT_CI,793.06,595.769964770245
9451,9451,2021-02-04 07:00:00-05:00,558.929,4004,CT,CI,CT_CI,784.16,560.750675668481
9452,9452,2021-02-04 06:00:00-05:00,507.338,4004,CT,CI,CT_CI,704.03,511.910601954208
9453,9453,2021-02-04 05:00:00-05:00,474.43,4004,CT,CI,CT_CI,642.24,466.3965555783941
9454,9454,2021-02-04 04:00:00-05:00,449.09,4004,CT,CI,CT_CI,637.41,440.814728018061
9455,9455,2021-02-04 03:00:00-05:00,437.316,4004,CT,CI,CT_CI,612.29,432.12886643912407
9456,9456,2021-02-04 13:00:00-05:00,606.573,4004,CT,CI,CT_CI,869.4,661.344168044225
9457,9457,2021-02-05 17:00:00-05:00,548.711,4004,CT,CI,CT_CI,634.81,599.526108849395
9458,9458,2021-02-05 14:00:00-05:00,603.864,4004,CT,CI,CT_CI,720.11,645.436908600585
9459,9459,2021-02-05 15:00:00-05:00,573.624,4004,CT,CI,CT_CI,703.9,631.3444169550149
9460,9460,2021-02-05 16:00:00-05:00,553.837,4004,CT,CI,CT_CI,683.57,615.331123679243
9461,9461,2021-02-05 18:00:00-05:00,521.478,4004,CT,CI,CT_CI,605.21,579.742213463684
9462,9462,2021-02-05 05:00:00-05:00,472.049,4004,CT,CI,CT_CI,514.26,462.322015613967
9463,9463,2021-02-05 20:00:00-05:00,493.36,4004,CT,CI,CT_CI,563.43,533.972069939812
9464,9464,2021-02-05 21:00:00-05:00,469.824,4004,CT,CI,CT_CI,583.57,510.733485059808
9465,9465,2021-02-05 22:00:00-05:00,450.638,4004,CT,CI,CT_CI,566.8,481.140876324478
9466,9466,2021-02-05 23:00:00-05:00,435.014,4004,CT,CI,CT_CI,513.3,455.492896926968
9467,9467,2021-02-05 13:00:00-05:00,623.771,4004,CT,CI,CT_CI,712.86,652.9164919568909
9468,9468,2021-02-05 19:00:00-05:00,506.289,4004,CT,CI,CT_CI,587.81,555.066236736493
9469,9469,2021-02-05 12:00:00-05:00,625.054,4004,CT,CI,CT_CI,712.26,656.862221278185
9470,9470,2021-02-05 01:00:00-05:00,436.577,4004,CT,CI,CT_CI,487.67,434.368940901059
9471,9471,2021-02-05 10:00:00-05:00,640.824,4004,CT,CI,CT_CI,738.32,643.169631907542
9472,9472,2021-02-05 09:00:00-05:00,631.618,4004,CT,CI,CT_CI,711.52,626.895365417374
9473,9473,2021-02-05 08:00:00-05:00,606.044,4004,CT,CI,CT_CI,684.37,587.311483421052
9474,9474,2021-02-05 07:00:00-05:00,555.24,4004,CT,CI,CT_CI,602.13,552.702003891131
9475,9475,2021-02-05 06:00:00-05:00,504.661,4004,CT,CI,CT_CI,548.85,504.379383781941
9476,9476,2021-02-05 04:00:00-05:00,448.644,4004,CT,CI,CT_CI,504.0,438.283938993248
9477,9477,2021-02-05 03:00:00-05:00,437.76,4004,CT,CI,CT_CI,493.92,429.203997736524
9478,9478,2021-02-05 02:00:00-05:00,436.101,4004,CT,CI,CT_CI,488.96,428.473813070402
9479,9479,2021-02-05 00:00:00-05:00,441.082,4004,CT,CI,CT_CI,492.66,446.534279397266
9480,9480,2021-02-05 11:00:00-05:00,639.79,4004,CT,CI,CT_CI,726.98,653.82929541166
9481,9481,2021-02-06 14:00:00-05:00,416.967,4004,CT,CI,CT_CI,455.13,462.705787989412
9482,9482,2021-02-06 17:00:00-05:00,453.343,4004,CT,CI,CT_CI,443.14,458.503571202474
9483,9483,2021-02-06 15:00:00-05:00,420.193,4004,CT,CI,CT_CI,457.61,456.558082681839
9484,9484,2021-02-06 16:00:00-05:00,429.964,4004,CT,CI,CT_CI,481.86,454.436186232223
9485,9485,2021-02-06 18:00:00-05:00,450.361,4004,CT,CI,CT_CI,476.93,470.829213191029
9486,9486,2021-02-06 10:00:00-05:00,443.256,4004,CT,CI,CT_CI,428.55,481.822668023269
9487,9487,2021-02-06 20:00:00-05:00,435.753,4004,CT,CI,CT_CI,480.59,461.554684761489
9488,9488,2021-02-06 21:00:00-05:00,424.672,4004,CT,CI,CT_CI,446.85,451.648365996323
9489,9489,2021-02-06 22:00:00-05:00,412.783,4004,CT,CI,CT_CI,432.85,434.866723040543
9490,9490,2021-02-06 23:00:00-05:00,401.584,4004,CT,CI,CT_CI,421.24,421.373535801211
9491,9491,2021-02-06 13:00:00-05:00,422.327,4004,CT,CI,CT_CI,454.72,469.997033542919
9492,9492,2021-02-06 19:00:00-05:00,443.619,4004,CT,CI,CT_CI,498.53,467.15991872556697
9493,9493,2021-02-06 12:00:00-05:00,435.567,4004,CT,CI,CT_CI,448.27,481.031048008793
9494,9494,2021-02-06 04:00:00-05:00,422.789,4004,CT,CI,CT_CI,400.22,415.17171978226
9495,9495,2021-02-06 09:00:00-05:00,447.703,4004,CT,CI,CT_CI,447.82,469.196502440827
9496,9496,2021-02-06 08:00:00-05:00,447.597,4004,CT,CI,CT_CI,433.95,452.7167422324089
9497,9497,2021-02-06 07:00:00-05:00,456.425,4004,CT,CI,CT_CI,398.99,450.760649671779
9498,9498,2021-02-06 06:00:00-05:00,447.042,4004,CT,CI,CT_CI,404.04,441.05190052105
9499,9499,2021-02-06 05:00:00-05:00,434.602,4004,CT,CI,CT_CI,411.9,425.96868514539
9500,9500,2021-02-06 03:00:00-05:00,418.038,4004,CT,CI,CT_CI,411.63,414.17487213214497
9501,9501,2021-02-06 02:00:00-05:00,416.861,4004,CT,CI,CT_CI,404.07,416.202456663589
9502,9502,2021-02-06 01:00:00-05:00,420.39,4004,CT,CI,CT_CI,411.43,422.37066450397
9503,9503,2021-02-06 00:00:00-05:00,422.835,4004,CT,CI,CT_CI,408.97,434.92476867347295
9504,9504,2021-02-06 11:00:00-05:00,437.814,4004,CT,CI,CT_CI,415.67,484.33008163273297
9505,9505,2021-02-07 10:00:00-05:00,441.364,4004,CT,CI,CT_CI,484.56,425.127403166372
9506,9506,2021-02-07 13:00:00-05:00,461.652,4004,CT,CI,CT_CI,526.32,433.628514826082
9507,9507,2021-02-07 14:00:00-05:00,463.623,4004,CT,CI,CT_CI,520.7,430.80978238784405
9508,9508,2021-02-07 15:00:00-05:00,455.132,4004,CT,CI,CT_CI,542.07,430.103154885218
9509,9509,2021-02-07 16:00:00-05:00,452.002,4004,CT,CI,CT_CI,529.96,434.548938888724
9510,9510,2021-02-07 17:00:00-05:00,464.695,4004,CT,CI,CT_CI,504.71,443.6987972374631
9511,9511,2021-02-07 22:00:00-05:00,415.164,4004,CT,CI,CT_CI,466.0,429.78900466053
9512,9512,2021-02-07 19:00:00-05:00,434.11,4004,CT,CI,CT_CI,439.25,453.808537153943
9513,9513,2021-02-07 20:00:00-05:00,428.78,4004,CT,CI,CT_CI,436.95,447.974452764787
9514,9514,2021-02-07 21:00:00-05:00,418.04,4004,CT,CI,CT_CI,452.15,439.739177870988
9515,9515,2021-02-07 23:00:00-05:00,414.933,4004,CT,CI,CT_CI,428.87,425.86039563562
9516,9516,2021-02-07 18:00:00-05:00,450.743,4004,CT,CI,CT_CI,461.23,456.7492563139021
9517,9517,2021-02-07 12:00:00-05:00,462.511,4004,CT,CI,CT_CI,528.27,433.962610041591
9518,9518,2021-02-07 07:00:00-05:00,406.516,4004,CT,CI,CT_CI,413.53,421.462539828756
9519,9519,2021-02-07 09:00:00-05:00,427.424,4004,CT,CI,CT_CI,472.18,417.836421732882
9520,9520,2021-02-07 08:00:00-05:00,413.135,4004,CT,CI,CT_CI,415.28,414.091643339056
9521,9521,2021-02-07 06:00:00-05:00,401.818,4004,CT,CI,CT_CI,399.53,419.284999330106
9522,9522,2021-02-07 05:00:00-05:00,403.74,4004,CT,CI,CT_CI,402.3,411.3011261755
9523,9523,2021-02-07 04:00:00-05:00,400.814,4004,CT,CI,CT_CI,419.43,403.391830101689
9524,9524,2021-02-07 03:00:00-05:00,394.86,4004,CT,CI,CT_CI,413.98,401.3854865091821
9525,9525,2021-02-07 02:00:00-05:00,396.534,4004,CT,CI,CT_CI,426.28,403.993915363118
9526,9526,2021-02-07 01:00:00-05:00,397.94,4004,CT,CI,CT_CI,421.33,405.03397701259104
9527,9527,2021-02-07 00:00:00-05:00,398.995,4004,CT,CI,CT_CI,421.41,413.561929115777
9528,9528,2021-02-07 11:00:00-05:00,455.12,4004,CT,CI,CT_CI,491.16,432.065850423119
9529,9529,2021-02-08 14:00:00-05:00,619.695,4004,CT,CI,CT_CI,740.54,653.414518145056
9530,9530,2021-02-08 12:00:00-05:00,637.434,4004,CT,CI,CT_CI,763.66,663.601160562948
9531,9531,2021-02-08 13:00:00-05:00,638.153,4004,CT,CI,CT_CI,748.25,658.482430742497
9532,9532,2021-02-08 15:00:00-05:00,594.182,4004,CT,CI,CT_CI,697.98,634.445887496516
9533,9533,2021-02-08 19:00:00-05:00,535.177,4004,CT,CI,CT_CI,692.79,563.903663420011
9534,9534,2021-02-08 17:00:00-05:00,575.967,4004,CT,CI,CT_CI,731.76,606.364846189506
9535,9535,2021-02-08 18:00:00-05:00,552.389,4004,CT,CI,CT_CI,693.89,587.3181343801419
9536,9536,2021-02-08 11:00:00-05:00,643.031,4004,CT,CI,CT_CI,785.89,669.34357871105
9537,9537,2021-02-08 16:00:00-05:00,578.868,4004,CT,CI,CT_CI,693.99,621.312134966634
9538,9538,2021-02-08 10:00:00-05:00,642.43,4004,CT,CI,CT_CI,795.66,665.393478928936
9539,9539,2021-02-08 09:00:00-05:00,633.176,4004,CT,CI,CT_CI,826.71,641.077865434952
9540,9540,2021-02-08 07:00:00-05:00,560.343,4004,CT,CI,CT_CI,782.42,565.59662134537
9541,9541,2021-02-08 06:00:00-05:00,511.608,4004,CT,CI,CT_CI,714.01,507.16969737506895
9542,9542,2021-02-08 05:00:00-05:00,476.146,4004,CT,CI,CT_CI,634.31,462.341449688154
9543,9543,2021-02-08 04:00:00-05:00,449.125,4004,CT,CI,CT_CI,597.49,435.70298111727
9544,9544,2021-02-08 03:00:00-05:00,434.246,4004,CT,CI,CT_CI,631.72,423.06139343653297
9545,9545,2021-02-08 02:00:00-05:00,428.027,4004,CT,CI,CT_CI,619.38,420.449092862743
9546,9546,2021-02-08 01:00:00-05:00,422.753,4004,CT,CI,CT_CI,606.24,423.4795392549301
9547,9547,2021-02-08 00:00:00-05:00,422.604,4004,CT,CI,CT_CI,566.18,431.50424605290095
9548,9548,2021-02-08 20:00:00-05:00,523.412,4004,CT,CI,CT_CI,662.01,545.2582273740841
9549,9549,2021-02-08 08:00:00-05:00,611.571,4004,CT,CI,CT_CI,825.96,601.574689469928
9550,9550,2021-02-08 21:00:00-05:00,501.453,4004,CT,CI,CT_CI,644.67,523.055251433947
9551,9551,2021-02-08 22:00:00-05:00,482.958,4004,CT,CI,CT_CI,621.25,492.860375261304
9552,9552,2021-02-08 23:00:00-05:00,471.228,4004,CT,CI,CT_CI,622.35,470.343715421106
9553,9553,2021-02-09 23:00:00-05:00,462.652,4004,CT,CI,CT_CI,663.87,468.218094678561
9554,9554,2021-02-09 22:00:00-05:00,473.8,4004,CT,CI,CT_CI,593.16,490.878140823355
9555,9555,2021-02-09 20:00:00-05:00,515.003,4004,CT,CI,CT_CI,623.97,543.983243327692
9556,9556,2021-02-09 19:00:00-05:00,532.163,4004,CT,CI,CT_CI,654.37,564.4458967024
9557,9557,2021-02-09 18:00:00-05:00,550.882,4004,CT,CI,CT_CI,677.9,588.492127509554
9558,9558,2021-02-09 17:00:00-05:00,584.528,4004,CT,CI,CT_CI,719.84,608.28574511026
9559,9559,2021-02-09 16:00:00-05:00,603.151,4004,CT,CI,CT_CI,752.09,623.282795093797
9560,9560,2021-02-09 15:00:00-05:00,628.685,4004,CT,CI,CT_CI,769.88,638.224600989724
9561,9561,2021-02-09 13:00:00-05:00,670.227,4004,CT,CI,CT_CI,792.92,660.533305486601
9562,9562,2021-02-09 12:00:00-05:00,665.671,4004,CT,CI,CT_CI,795.22,665.100558712094
9563,9563,2021-02-09 11:00:00-05:00,667.231,4004,CT,CI,CT_CI,798.65,669.455810117644
9564,9564,2021-02-09 10:00:00-05:00,656.641,4004,CT,CI,CT_CI,791.46,664.70777248166
9565,9565,2021-02-09 14:00:00-05:00,654.612,4004,CT,CI,CT_CI,781.13,653.8655462599139
9566,9566,2021-02-09 09:00:00-05:00,645.933,4004,CT,CI,CT_CI,806.49,641.4559230912349
9567,9567,2021-02-09 08:00:00-05:00,618.461,4004,CT,CI,CT_CI,792.25,601.903086978444
9568,9568,2021-02-09 07:00:00-05:00,565.2,4004,CT,CI,CT_CI,755.88,566.6204473198719
9569,9569,2021-02-09 06:00:00-05:00,519.699,4004,CT,CI,CT_CI,775.17,519.101093867407
9570,9570,2021-02-09 05:00:00-05:00,491.782,4004,CT,CI,CT_CI,704.24,470.753333055483
9571,9571,2021-02-09 04:00:00-05:00,470.017,4004,CT,CI,CT_CI,690.44,444.642528035326
9572,9572,2021-02-09 03:00:00-05:00,459.412,4004,CT,CI,CT_CI,667.86,435.168121202996
9573,9573,2021-02-09 02:00:00-05:00,456.639,4004,CT,CI,CT_CI,644.07,434.557383554516
9574,9574,2021-02-09 01:00:00-05:00,461.27,4004,CT,CI,CT_CI,655.34,439.90743390907306
9575,9575,2021-02-09 21:00:00-05:00,490.06,4004,CT,CI,CT_CI,588.7,521.253788285741
9576,9576,2021-02-09 00:00:00-05:00,463.415,4004,CT,CI,CT_CI,664.1,450.472601574659
9577,9577,2021-02-10 14:00:00-05:00,615.9,4004,CT,CI,CT_CI,808.31,653.817011758556
9578,9578,2021-02-10 15:00:00-05:00,590.269,4004,CT,CI,CT_CI,800.09,638.095510084984
9579,9579,2021-02-10 16:00:00-05:00,577.068,4004,CT,CI,CT_CI,782.94,623.946173175234
9580,9580,2021-02-10 17:00:00-05:00,570.44,4004,CT,CI,CT_CI,813.62,609.510339711261
9581,9581,2021-02-10 21:00:00-05:00,486.779,4004,CT,CI,CT_CI,699.46,521.792447129715
9582,9582,2021-02-10 19:00:00-05:00,527.586,4004,CT,CI,CT_CI,736.86,565.348631959615
9583,9583,2021-02-10 23:00:00-05:00,452.724,4004,CT,CI,CT_CI,671.75,468.616017940439
9584,9584,2021-02-10 22:00:00-05:00,466.964,4004,CT,CI,CT_CI,673.61,491.073817898702
9585,9585,2021-02-10 13:00:00-05:00,634.629,4004,CT,CI,CT_CI,812.44,660.160606727219
9586,9586,2021-02-10 18:00:00-05:00,544.036,4004,CT,CI,CT_CI,741.48,589.411601961849
9587,9587,2021-02-10 12:00:00-05:00,639.241,4004,CT,CI,CT_CI,788.35,664.510693578247
9588,9588,2021-02-10 20:00:00-05:00,512.97,4004,CT,CI,CT_CI,744.37,544.637453858007
9589,9589,2021-02-10 10:00:00-05:00,653.625,4004,CT,CI,CT_CI,949.43,665.0691232587999
9590,9590,2021-02-10 09:00:00-05:00,651.815,4004,CT,CI,CT_CI,921.46,642.091100513467
9591,9591,2021-02-10 08:00:00-05:00,631.695,4004,CT,CI,CT_CI,891.96,603.3679744920261
9592,9592,2021-02-10 07:00:00-05:00,580.794,4004,CT,CI,CT_CI,863.32,568.343225581858
9593,9593,2021-02-10 06:00:00-05:00,529.494,4004,CT,CI,CT_CI,793.25,520.813094413685
9594,9594,2021-02-10 05:00:00-05:00,498.791,4004,CT,CI,CT_CI,744.56,472.1570894164
9595,9595,2021-02-10 04:00:00-05:00,474.061,4004,CT,CI,CT_CI,755.36,446.034189134558
9596,9596,2021-02-10 03:00:00-05:00,460.899,4004,CT,CI,CT_CI,741.62,436.313912089117
9597,9597,2021-02-10 02:00:00-05:00,457.044,4004,CT,CI,CT_CI,720.77,435.6333390366671
9598,9598,2021-02-10 01:00:00-05:00,454.887,4004,CT,CI,CT_CI,740.4,440.705339930719
9599,9599,2021-02-10 00:00:00-05:00,455.411,4004,CT,CI,CT_CI,724.22,450.917745972752
9600,9600,2021-02-10 11:00:00-05:00,649.716,4004,CT,CI,CT_CI,832.09,669.1496785178399
9601,9601,2021-02-11 23:00:00-05:00,466.016,4004,CT,CI,CT_CI,656.81,468.400275704785
9602,9602,2021-02-11 21:00:00-05:00,496.141,4004,CT,CI,CT_CI,727.08,521.610547964484
9603,9603,2021-02-11 03:00:00-05:00,451.103,4004,CT,CI,CT_CI,729.58,436.42104252244303
9604,9604,2021-02-11 01:00:00-05:00,447.407,4004,CT,CI,CT_CI,745.75,440.54513354424
9605,9605,2021-02-11 22:00:00-05:00,479.21,4004,CT,CI,CT_CI,675.22,490.842984821249
9606,9606,2021-02-11 20:00:00-05:00,518.837,4004,CT,CI,CT_CI,739.34,544.281445046139
9607,9607,2021-02-11 19:00:00-05:00,533.411,4004,CT,CI,CT_CI,762.95,565.023111896553
9608,9608,2021-02-11 18:00:00-05:00,551.362,4004,CT,CI,CT_CI,730.62,588.789742238199
9609,9609,2021-02-11 17:00:00-05:00,579.746,4004,CT,CI,CT_CI,756.3,608.899650760482
9610,9610,2021-02-11 00:00:00-05:00,452.508,4004,CT,CI,CT_CI,735.33,450.753797987004
9611,9611,2021-02-11 15:00:00-05:00,597.564,4004,CT,CI,CT_CI,725.56,636.978775603237
9612,9612,2021-02-11 14:00:00-05:00,616.892,4004,CT,CI,CT_CI,730.43,652.563555554193
9613,9613,2021-02-11 13:00:00-05:00,629.183,4004,CT,CI,CT_CI,774.74,658.787947302503
9614,9614,2021-02-11 12:00:00-05:00,633.022,4004,CT,CI,CT_CI,785.56,663.850322728765
9615,9615,2021-02-11 16:00:00-05:00,586.253,4004,CT,CI,CT_CI,760.88,623.2392488707541
9616,9616,2021-02-11 10:00:00-05:00,646.953,4004,CT,CI,CT_CI,900.89,664.6028088845371
9617,9617,2021-02-11 09:00:00-05:00,645.681,4004,CT,CI,CT_CI,898.59,641.8963676335819
9618,9618,2021-02-11 08:00:00-05:00,621.204,4004,CT,CI,CT_CI,895.23,603.652898424697
9619,9619,2021-02-11 07:00:00-05:00,567.164,4004,CT,CI,CT_CI,842.89,568.71648436264
9620,9620,2021-02-11 06:00:00-05:00,520.201,4004,CT,CI,CT_CI,798.96,521.612112352313
9621,9621,2021-02-11 05:00:00-05:00,490.096,4004,CT,CI,CT_CI,769.61,472.407525509535
9622,9622,2021-02-11 04:00:00-05:00,464.35,4004,CT,CI,CT_CI,748.66,446.245629826488
9623,9623,2021-02-11 02:00:00-05:00,447.785,4004,CT,CI,CT_CI,743.63,435.762699655232
9624,9624,2021-02-11 11:00:00-05:00,643.522,4004,CT,CI,CT_CI,914.45,668.6629438760849
9625,9625,2021-02-12 08:00:00-05:00,620.219,4004,CT,CI,CT_CI,756.86,597.077071424215
9626,9626,2021-02-12 07:00:00-05:00,575.614,4004,CT,CI,CT_CI,728.23,566.983910193622
9627,9627,2021-02-12 06:00:00-05:00,531.493,4004,CT,CI,CT_CI,674.75,517.975091879068
9628,9628,2021-02-12 05:00:00-05:00,501.296,4004,CT,CI,CT_CI,648.13,473.427895369196
9629,9629,2021-02-12 00:00:00-05:00,459.495,4004,CT,CI,CT_CI,629.16,451.48753684958
9630,9630,2021-02-12 03:00:00-05:00,463.058,4004,CT,CI,CT_CI,638.91,437.66021310116895
9631,9631,2021-02-12 02:00:00-05:00,459.668,4004,CT,CI,CT_CI,637.49,436.087942348171
9632,9632,2021-02-12 01:00:00-05:00,457.769,4004,CT,CI,CT_CI,636.13,439.3681501869421
9633,9633,2021-02-12 09:00:00-05:00,636.909,4004,CT,CI,CT_CI,769.37,634.4795698585999
9634,9634,2021-02-12 04:00:00-05:00,475.875,4004,CT,CI,CT_CI,622.88,448.46108068424695
9635,9635,2021-02-12 10:00:00-05:00,638.366,4004,CT,CI,CT_CI,739.83,627.225719288251
9636,9636,2021-02-12 22:00:00-05:00,468.037,4004,CT,CI,CT_CI,603.3,483.83003083906704
9637,9637,2021-02-12 12:00:00-05:00,630.335,4004,CT,CI,CT_CI,763.73,657.4299916180911
9638,9638,2021-02-12 11:00:00-05:00,639.855,4004,CT,CI,CT_CI,730.13,643.5947611425499
9639,9639,2021-02-12 20:00:00-05:00,508.353,4004,CT,CI,CT_CI,658.1,537.8649838528111
9640,9640,2021-02-12 23:00:00-05:00,454.314,4004,CT,CI,CT_CI,606.25,458.584090803434
9641,9641,2021-02-12 19:00:00-05:00,522.562,4004,CT,CI,CT_CI,690.76,557.241010673
9642,9642,2021-02-12 18:00:00-05:00,539.329,4004,CT,CI,CT_CI,704.54,581.126437536811
9643,9643,2021-02-12 21:00:00-05:00,485.823,4004,CT,CI,CT_CI,628.52,514.8320746637489
9644,9644,2021-02-12 16:00:00-05:00,583.985,4004,CT,CI,CT_CI,737.74,617.15459895037
9645,9645,2021-02-12 15:00:00-05:00,604.965,4004,CT,CI,CT_CI,745.01,631.048056879606
9646,9646,2021-02-12 14:00:00-05:00,627.295,4004,CT,CI,CT_CI,767.73,644.377492205758
9647,9647,2021-02-12 13:00:00-05:00,636.391,4004,CT,CI,CT_CI,761.0,652.3976492012699
9648,9648,2021-02-12 17:00:00-05:00,568.896,4004,CT,CI,CT_CI,745.14,603.184263569564
9649,9649,2021-02-13 12:00:00-05:00,479.542,4004,CT,CI,CT_CI,496.59,483.984701375847
9650,9650,2021-02-13 21:00:00-05:00,446.04,4004,CT,CI,CT_CI,469.44,454.269192955949
9651,9651,2021-02-13 22:00:00-05:00,432.671,4004,CT,CI,CT_CI,461.76,437.691923669264
9652,9652,2021-02-13 18:00:00-05:00,471.896,4004,CT,CI,CT_CI,519.7,474.01452139896304
9653,9653,2021-02-13 17:00:00-05:00,481.655,4004,CT,CI,CT_CI,507.17,459.95649141619504
9654,9654,2021-02-13 16:00:00-05:00,462.0,4004,CT,CI,CT_CI,544.56,455.49485984425706
9655,9655,2021-02-13 15:00:00-05:00,464.638,4004,CT,CI,CT_CI,545.89,457.24105186873
9656,9656,2021-02-13 14:00:00-05:00,469.091,4004,CT,CI,CT_CI,586.95,464.298397978997
9657,9657,2021-02-13 13:00:00-05:00,468.41,4004,CT,CI,CT_CI,557.2,471.099273378354
9658,9658,2021-02-13 11:00:00-05:00,483.59,4004,CT,CI,CT_CI,477.53,488.950158201502
9659,9659,2021-02-13 05:00:00-05:00,449.525,4004,CT,CI,CT_CI,487.9,433.23705008241706
9660,9660,2021-02-13 09:00:00-05:00,485.978,4004,CT,CI,CT_CI,471.64,475.781071689418
9661,9661,2021-02-13 08:00:00-05:00,471.743,4004,CT,CI,CT_CI,494.34,460.202312247225
9662,9662,2021-02-13 07:00:00-05:00,466.151,4004,CT,CI,CT_CI,487.12,458.592249431238
9663,9663,2021-02-13 06:00:00-05:00,458.975,4004,CT,CI,CT_CI,484.95,449.653635693218
9664,9664,2021-02-13 20:00:00-05:00,456.792,4004,CT,CI,CT_CI,496.17,464.284893626036
9665,9665,2021-02-13 04:00:00-05:00,440.674,4004,CT,CI,CT_CI,473.86,420.743025714769
9666,9666,2021-02-13 03:00:00-05:00,434.802,4004,CT,CI,CT_CI,469.24,418.741865852095
9667,9667,2021-02-13 02:00:00-05:00,433.607,4004,CT,CI,CT_CI,466.5,420.44963811037
9668,9668,2021-02-13 01:00:00-05:00,439.015,4004,CT,CI,CT_CI,471.52,425.023841877396
9669,9669,2021-02-13 23:00:00-05:00,417.405,4004,CT,CI,CT_CI,444.85,423.752049538455
9670,9670,2021-02-13 00:00:00-05:00,442.032,4004,CT,CI,CT_CI,472.08,437.2537233344231
9671,9671,2021-02-13 10:00:00-05:00,485.376,4004,CT,CI,CT_CI,473.36,487.756923366187
9672,9672,2021-02-13 19:00:00-05:00,466.895,4004,CT,CI,CT_CI,508.05,470.180453897965
9673,9673,2021-02-14 15:00:00-05:00,425.393,4004,CT,CI,CT_CI,532.5,425.280654428406
9674,9674,2021-02-14 17:00:00-05:00,444.079,4004,CT,CI,CT_CI,531.9,438.090195290711
9675,9675,2021-02-14 21:00:00-05:00,410.251,4004,CT,CI,CT_CI,518.68,436.062738276523
9676,9676,2021-02-14 20:00:00-05:00,418.631,4004,CT,CI,CT_CI,553.56,444.37763156480304
9677,9677,2021-02-14 00:00:00-05:00,415.716,4004,CT,CI,CT_CI,434.36,410.769400559427
9678,9678,2021-02-14 01:00:00-05:00,415.077,4004,CT,CI,CT_CI,434.03,401.980765853685
9679,9679,2021-02-14 02:00:00-05:00,410.149,4004,CT,CI,CT_CI,440.44,401.42229301100696
9680,9680,2021-02-14 03:00:00-05:00,408.129,4004,CT,CI,CT_CI,440.53,399.272514051847
9681,9681,2021-02-14 04:00:00-05:00,413.227,4004,CT,CI,CT_CI,430.05,401.245195586423
9682,9682,2021-02-14 05:00:00-05:00,413.619,4004,CT,CI,CT_CI,463.07,408.827261919984
9683,9683,2021-02-14 18:00:00-05:00,441.735,4004,CT,CI,CT_CI,532.2,452.33628578654
9684,9684,2021-02-14 06:00:00-05:00,410.784,4004,CT,CI,CT_CI,470.81,415.806447424398
9685,9685,2021-02-14 08:00:00-05:00,420.71,4004,CT,CI,CT_CI,458.56,410.791278838585
9686,9686,2021-02-14 09:00:00-05:00,435.555,4004,CT,CI,CT_CI,447.66,414.795528965589
9687,9687,2021-02-14 10:00:00-05:00,435.778,4004,CT,CI,CT_CI,464.54,421.976843314514
9688,9688,2021-02-14 11:00:00-05:00,436.451,4004,CT,CI,CT_CI,458.68,428.460451179471
9689,9689,2021-02-14 12:00:00-05:00,431.798,4004,CT,CI,CT_CI,488.42,429.891306711406
9690,9690,2021-02-14 13:00:00-05:00,425.769,4004,CT,CI,CT_CI,507.63,429.4086072337181
9691,9691,2021-02-14 14:00:00-05:00,428.567,4004,CT,CI,CT_CI,525.1,425.766630724256
9692,9692,2021-02-14 16:00:00-05:00,427.831,4004,CT,CI,CT_CI,529.19,428.904620936764
9693,9693,2021-02-14 07:00:00-05:00,414.284,4004,CT,CI,CT_CI,450.51,417.63596335869
9694,9694,2021-02-14 19:00:00-05:00,425.624,4004,CT,CI,CT_CI,548.29,450.13105599097
9695,9695,2021-02-14 22:00:00-05:00,403.86,4004,CT,CI,CT_CI,508.03,426.0629427618071
9696,9696,2021-02-14 23:00:00-05:00,401.849,4004,CT,CI,CT_CI,497.36,421.894489605787
9697,9697,2021-02-15 22:00:00-05:00,437.599,4004,CT,CI,CT_CI,486.48,438.123806509193
9698,9698,2021-02-15 21:00:00-05:00,450.66,4004,CT,CI,CT_CI,499.24,460.87187170477006
9699,9699,2021-02-15 04:00:00-05:00,414.543,4004,CT,CI,CT_CI,415.0,398.638366238748
9700,9700,2021-02-15 05:00:00-05:00,437.648,4004,CT,CI,CT_CI,423.52,412.246018698087
9701,9701,2021-02-15 06:00:00-05:00,464.266,4004,CT,CI,CT_CI,427.77,429.891312710633
9702,9702,2021-02-15 23:00:00-05:00,429.899,4004,CT,CI,CT_CI,478.62,424.363891066358
9703,9703,2021-02-15 07:00:00-05:00,487.543,4004,CT,CI,CT_CI,416.48,450.564718654836
9704,9704,2021-02-15 08:00:00-05:00,503.839,4004,CT,CI,CT_CI,413.22,469.12097784535
9705,9705,2021-02-15 09:00:00-05:00,514.74,4004,CT,CI,CT_CI,415.03,505.69379615114
